Date,Adj Close
2018-01-25,27.65999984741211
2018-01-26,27.65999984741211
2018-01-29,29.579999923706055
2018-01-30,30.549999237060547
2018-01-31,30.649999618530273
2018-02-01,29.10700035095215
2018-02-02,32.849998474121094
2018-02-05,43.86000061035156
2018-02-06,43.11600112915039
2018-02-07,44.540000915527344
2018-02-08,55.18000030517578
2018-02-09,50.279998779296875
2018-02-12,48.54999923706055
2018-02-13,47.970001220703125
2018-02-14,42.47999954223633
2018-02-15,41.5
2018-02-16,42.119998931884766
2018-02-20,43.84000015258789
2018-02-21,44.5
2018-02-22,43.91999816894531
2018-02-23,40.4900016784668
2018-02-26,39.279998779296875
2018-02-27,42.40999984741211
2018-02-28,44.15999984741211
2018-03-01,47.20000076293945
2018-03-02,45.119998931884766
2018-03-05,43.459999084472656
2018-03-06,43.689998626708984
2018-03-07,43.040000915527344
2018-03-08,42.59000015258789
2018-03-09,38.25
2018-03-12,39.7599983215332
2018-03-13,40.709999084472656
2018-03-14,41.599998474121094
2018-03-15,40.439998626708984
2018-03-16,39.29999923706055
2018-03-19,43.369998931884766
2018-03-20,42.540000915527344
2018-03-21,40.9900016784668
2018-03-22,47.20000076293945
2018-03-23,50.0
2018-03-26,46.29999923706055
2018-03-27,49.779998779296875
2018-03-28,50.095001220703125
2018-03-29,49.0
2018-04-02,51.84000015258789
2018-04-03,49.619998931884766
2018-04-04,48.68000030517578
2018-04-05,47.369998931884766
2018-04-06,49.79999923706055
2018-04-09,49.79999923706055
2018-04-10,49.79999923706055
2018-04-11,49.79999923706055
2018-04-12,48.09000015258789
2018-04-13,45.97999954223633
2018-04-16,43.650001525878906
2018-04-17,40.29999923706055
2018-04-18,40.560001373291016
2018-04-19,40.970001220703125
2018-04-20,42.11000061035156
2018-04-23,41.599998474121094
2018-04-24,41.59000015258789
2018-04-25,44.54999923706055
2018-04-26,42.459999084472656
2018-04-27,41.42499923706055
2018-04-30,41.02000045776367
2018-05-01,42.36000061035156
2018-05-02,39.7599983215332
2018-05-03,43.0
2018-05-04,40.29999923706055
2018-05-07,39.75
2018-05-08,39.75
2018-05-09,38.790000915527344
2018-05-10,36.709999084472656
2018-05-11,35.83000183105469
2018-05-14,34.779998779296875
2018-05-15,37.29999923706055
2018-05-16,36.064998626708984
2018-05-17,35.16999816894531
2018-05-18,35.41999816894531
2018-05-21,34.0
2018-05-22,34.242000579833984
2018-05-23,33.97999954223633
2018-05-24,34.18000030517578
2018-05-25,33.81999969482422
2018-05-29,38.41999816894531
2018-05-30,36.560001373291016
2018-05-31,36.939998626708984
2018-06-01,35.130001068115234
2018-06-04,35.130001068115234
2018-06-05,34.02000045776367
2018-06-06,32.439998626708984
2018-06-07,32.81999969482422
2018-06-08,32.43000030517578
2018-06-11,32.08000183105469
2018-06-12,31.979999542236328
2018-06-13,32.13999938964844
2018-06-14,31.27199935913086
2018-06-15,31.6200008392334
2018-06-18,31.249000549316406
2018-06-19,32.8390007019043
2018-06-20,32.09000015258789
2018-06-21,34.209999084472656
2018-06-22,33.31999969482422
2018-06-25,38.099998474121094
2018-06-26,36.540000915527344
2018-06-27,38.5
2018-06-28,39.20000076293945
2018-06-29,36.91999816894531
2018-07-02,37.7400016784668
2018-07-03,37.7400016784668
2018-07-05,36.15999984741211
2018-07-06,34.3650016784668
2018-07-09,32.47999954223633
2018-07-10,31.790000915527344
2018-07-11,32.84000015258789
2018-07-12,32.0
2018-07-13,31.729000091552734
2018-07-16,31.239999771118164
2018-07-17,30.719999313354492
2018-07-18,30.559999465942383
2018-07-19,31.200000762939453
2018-07-20,31.267000198364258
2018-07-23,31.559999465942383
2018-07-24,30.739999771118164
2018-07-25,30.459999084472656
2018-07-26,30.540000915527344
2018-07-27,31.540000915527344
2018-07-30,32.130001068115234
2018-07-31,31.3799991607666
2018-08-01,31.0
2018-08-02,30.68000030517578
2018-08-03,30.139999389648438
2018-08-06,29.26799964904785
2018-08-07,28.559999465942383
2018-08-08,28.031999588012695
2018-08-09,28.530000686645508
2018-08-10,29.959999084472656
2018-08-13,31.700000762939453
2018-08-14,30.100000381469727
2018-08-15,31.979999542236328
2018-08-16,30.229999542236328
2018-08-17,29.489999771118164
2018-08-20,28.8799991607666
2018-08-21,29.459999084472656
2018-08-22,28.950000762939453
2018-08-23,29.030000686645508
2018-08-24,28.860000610351562
2018-08-27,28.899999618530273
2018-08-28,28.93000030517578
2018-08-29,28.649999618530273
2018-08-30,29.510000228881836
2018-08-31,29.690000534057617
2018-09-04,29.280000686645508
2018-09-05,29.459999084472656
2018-09-06,30.360000610351562
2018-09-07,30.809999465942383
2018-09-10,29.979999542236328
2018-09-11,29.100000381469727
2018-09-12,28.719999313354492
2018-09-13,27.940000534057617
2018-09-14,27.350000381469727
2018-09-17,28.200000762939453
2018-09-18,28.049999237060547
2018-09-19,27.079999923706055
2018-09-20,26.639999389648438
2018-09-21,26.56599998474121
2018-09-24,26.670000076293945
2018-09-25,26.920000076293945
2018-09-26,27.0
2018-09-27,26.739999771118164
2018-09-28,26.700000762939453
2018-10-01,26.399999618530273
2018-10-02,26.399999618530273
2018-10-03,26.200000762939453
2018-10-04,27.799999237060547
2018-10-05,28.239999771118164
2018-10-08,28.639999389648438
2018-10-09,29.079999923706055
2018-10-10,33.95000076293945
2018-10-11,36.86000061035156
2018-10-12,34.06999969482422
2018-10-15,34.27000045776367
2018-10-16,32.08000183105469
2018-10-17,32.459999084472656
2018-10-18,34.849998474121094
2018-10-19,34.27000045776367
2018-10-22,34.58000183105469
2018-10-23,35.88999938964844
2018-10-24,38.65999984741211
2018-10-25,37.86000061035156
2018-10-26,39.9900016784668
2018-10-29,40.34000015258789
2018-10-30,38.810001373291016
2018-10-31,37.58000183105469
2018-11-01,36.369998931884766
2018-11-02,36.65999984741211
2018-11-05,36.310001373291016
2018-11-06,35.08000183105469
2018-11-07,32.650001525878906
2018-11-08,32.5
2018-11-09,33.233001708984375
2018-11-12,36.060001373291016
2018-11-13,36.33000183105469
2018-11-14,37.27000045776367
2018-11-15,36.880001068115234
2018-11-16,35.189998626708984
2018-11-19,37.25
2018-11-20,39.33000183105469
2018-11-21,38.40999984741211
2018-11-23,38.7400016784668
2018-11-26,36.54999923706055
2018-11-27,35.900001525878906
2018-11-28,34.84000015258789
2018-11-29,35.470001220703125
2018-11-30,34.470001220703125
2018-12-03,32.599998474121094
2018-12-04,36.84000015258789
2018-12-06,37.790000915527344
2018-12-07,40.31999969482422
2018-12-10,39.93000030517578
2018-12-11,39.9370002746582
2018-12-12,39.619998931884766
2018-12-13,39.0099983215332
2018-12-14,40.599998474121094
2018-12-17,42.59000015258789
2018-12-18,42.790000915527344
2018-12-19,42.63999938964844
2018-12-20,44.810001373291016
2018-12-21,47.06999969482422
2018-12-24,49.43000030517578
2018-12-26,46.810001373291016
2018-12-27,48.790000915527344
2018-12-28,48.709999084472656
2018-12-31,46.9900016784668
2019-01-02,45.7400016784668
2019-01-03,47.63999938964844
2019-01-04,43.86000061035156
2019-01-07,42.880001068115234
2019-01-08,42.0099983215332
2019-01-09,41.02000045776367
2019-01-10,40.59000015258789
2019-01-11,39.27000045776367
2019-01-14,39.380001068115234
2019-01-15,37.66999816894531
2019-01-16,38.43000030517578
2019-01-17,38.0
2019-01-18,37.060001373291016
2019-01-22,40.31999969482422
2019-01-23,40.099998474121094
2019-01-24,38.68000030517578
2019-01-25,37.22999954223633
2019-01-28,38.77000045776367
2019-01-29,38.65999984741211
2019-01-30,36.959999084472656
2019-01-31,35.43000030517578
2019-02-01,35.09000015258789
2019-02-04,34.0
2019-02-05,33.709999084472656
2019-02-06,33.529998779296875
2019-02-07,34.650001525878906
2019-02-08,34.22999954223633
2019-02-11,33.86000061035156
2019-02-12,33.25
2019-02-13,33.16999816894531
2019-02-14,33.77000045776367
2019-02-15,32.59000015258789
2019-02-19,32.689998626708984
2019-02-20,31.3799991607666
2019-02-21,31.790000915527344
2019-02-22,30.59000015258789
2019-02-25,31.139999389648438
2019-02-26,31.399999618530273
2019-02-27,31.43000030517578
2019-02-28,31.40999984741211
2019-03-01,29.979999542236328
2019-03-04,30.709999084472656
2019-03-05,30.889999389648438
2019-03-06,31.799999237060547
2019-03-07,33.0099983215332
2019-03-08,33.22999954223633
2019-03-11,30.809999465942383
2019-03-12,29.940000534057617
2019-03-13,29.6200008392334
2019-03-14,29.1299991607666
2019-03-15,28.59000015258789
2019-03-18,28.65999984741211
2019-03-19,28.850000381469727
2019-03-20,29.15999984741211
2019-03-21,28.780000686645508
2019-03-22,32.08000183105469
2019-03-25,32.2400016784668
2019-03-26,30.420000076293945
2019-03-27,30.8799991607666
2019-03-28,30.190000534057617
2019-03-29,29.260000228881836
2019-04-01,28.739999771118164
2019-04-02,28.65999984741211
2019-04-03,28.860000610351562
2019-04-04,28.56999969482422
2019-04-05,28.0
2019-04-08,27.8700008392334
2019-04-09,28.860000610351562
2019-04-10,28.049999237060547
2019-04-11,27.5
2019-04-12,26.260000228881836
2019-04-15,25.920000076293945
2019-04-16,25.709999084472656
2019-04-17,25.889999389648438
2019-04-18,25.479999542236328
2019-04-22,25.25
2019-04-23,25.049999237060547
2019-04-24,25.700000762939453
2019-04-25,26.200000762939453
2019-04-26,25.290000915527344
2019-04-29,25.68000030517578
2019-04-30,25.68000030517578
2019-05-01,26.649999618530273
2019-05-02,26.690000534057617
2019-05-03,25.420000076293945
2019-05-06,26.860000610351562
2019-05-07,31.329999923706055
2019-05-08,30.709999084472656
2019-05-09,30.549999237060547
2019-05-10,28.190000534057617
2019-05-13,32.45000076293945
2019-05-14,30.649999618530273
2019-05-15,29.360000610351562
2019-05-16,28.100000381469727
2019-05-17,28.520000457763672
2019-05-20,28.940000534057617
2019-05-21,27.479999542236328
2019-05-22,27.219999313354492
2019-05-23,29.020000457763672
2019-05-24,28.420000076293945
2019-05-28,29.270000457763672
2019-05-29,29.84000015258789
2019-05-30,29.309999465942383
2019-05-31,30.420000076293945
2019-06-03,30.729999542236328
2019-06-04,29.020000457763672
2019-06-05,28.459999084472656
2019-06-06,27.850000381469727
2019-06-07,28.059999465942383
2019-06-10,27.860000610351562
2019-06-11,27.90999984741211
2019-06-12,27.780000686645508
2019-06-13,27.610000610351562
2019-06-14,27.31999969482422
2019-06-17,27.030000686645508
2019-06-18,26.81999969482422
2019-06-19,25.93000030517578
2019-06-20,26.010000228881836
2019-06-21,26.6200008392334
2019-06-24,26.3799991607666
2019-06-25,27.049999237060547
2019-06-26,26.84000015258789
2019-06-27,26.420000076293945
2019-06-28,26.0
2019-07-01,24.559999465942383
2019-07-02,23.649999618530273
2019-07-03,23.510000228881836
2019-07-05,23.579999923706055
2019-07-08,24.229999542236328
2019-07-09,24.299999237060547
2019-07-10,23.559999465942383
2019-07-11,23.170000076293945
2019-07-12,22.799999237060547
2019-07-15,22.709999084472656
2019-07-16,22.780000686645508
2019-07-17,23.360000610351562
2019-07-18,23.114999771118164
2019-07-19,23.3799991607666
2019-07-22,22.90999984741211
2019-07-23,22.100000381469727
2019-07-24,21.540000915527344
2019-07-25,22.200000762939453
2019-07-26,21.639999389648438
2019-07-29,21.829999923706055
2019-07-30,22.34000015258789
2019-07-31,23.59000015258789
2019-08-01,25.450000762939453
2019-08-02,25.65999984741211
2019-08-05,29.299999237060547
2019-08-06,27.479999542236328
2019-08-07,27.6200008392334
2019-08-08,25.979999542236328
2019-08-09,26.93000030517578
2019-08-12,28.889999389648438
2019-08-13,26.760000228881836
2019-08-14,30.46500015258789
2019-08-15,29.670000076293945
2019-08-16,28.030000686645508
2019-08-19,25.979999542236328
2019-08-20,26.600000381469727
2019-08-21,25.299999237060547
2019-08-22,25.75
2019-08-23,28.959999084472656
2019-08-26,28.100000381469727
2019-08-27,28.670000076293945
2019-08-28,28.020000457763672
2019-08-29,26.850000381469727
2019-08-30,27.0
2019-09-03,28.190000534057617
2019-09-04,26.450000762939453
2019-09-05,25.469999313354492
2019-09-06,24.719999313354492
2019-09-09,24.479999542236328
2019-09-10,24.399999618530273
2019-09-11,24.020000457763672
2019-09-12,23.450000762939453
2019-09-13,23.079999923706055
2019-09-16,23.420000076293945
2019-09-17,23.309999465942383
2019-09-18,22.559999465942383
2019-09-19,22.149999618530273
2019-09-20,23.290000915527344
2019-09-23,23.09000015258789
2019-09-24,24.15999984741211
2019-09-25,23.610000610351562
2019-09-26,23.809999465942383
2019-09-27,24.459999084472656
2019-09-30,23.739999771118164
2019-10-01,24.790000915527344
2019-10-02,26.450000762939453
2019-10-03,25.440000534057617
2019-10-04,24.09000015258789
2019-10-07,24.270000457763672
2019-10-08,26.239999771118164
2019-10-09,25.360000610351562
2019-10-10,24.43000030517578
2019-10-11,23.020000457763672
2019-10-14,22.270000457763672
2019-10-15,21.690000534057617
2019-10-16,21.420000076293945
2019-10-17,21.290000915527344
2019-10-18,21.239999771118164
2019-10-21,20.68000030517578
2019-10-22,21.010000228881836
2019-10-23,20.75
2019-10-24,20.459999084472656
2019-10-25,19.790000915527344
2019-10-28,19.979999542236328
2019-10-29,19.959999084472656
2019-10-30,19.469999313354492
2019-10-31,19.75
2019-11-01,18.8700008392334
2019-11-04,18.899999618530273
2019-11-05,19.290000915527344
2019-11-06,19.219999313354492
2019-11-07,19.040000915527344
2019-11-08,18.639999389648438
2019-11-11,18.56999969482422
2019-11-12,18.350000381469727
2019-11-13,18.479999542236328
2019-11-14,18.18000030517578
2019-11-15,17.399999618530273
2019-11-18,17.3799991607666
2019-11-19,17.56999969482422
2019-11-20,17.75
2019-11-21,17.790000915527344
2019-11-22,17.280000686645508
2019-11-25,16.530000686645508
2019-11-26,16.290000915527344
2019-11-27,16.209999084472656
2019-11-29,16.540000915527344
2019-12-02,17.399999618530273
2019-12-03,18.40999984741211
2019-12-04,17.559999465942383
2019-12-05,17.329999923706055
2019-12-06,16.729999542236328
2019-12-09,17.600000381469727
2019-12-10,17.6299991607666
2019-12-11,17.219999313354492
2019-12-12,16.200000762939453
2019-12-13,15.529999732971191
2019-12-16,15.199999809265137
2019-12-17,15.09000015258789
2019-12-18,15.239999771118164
2019-12-19,14.859999656677246
2019-12-20,15.039999961853027
2019-12-23,15.09000015258789
2019-12-24,14.9399995803833
2019-12-26,14.920000076293945
2019-12-27,15.229999542236328
2019-12-30,15.760000228881836
2019-12-31,15.119999885559082
2020-01-02,14.510000228881836
2020-01-03,15.289999961853027
2020-01-06,15.079999923706055
2020-01-07,15.010000228881836
2020-01-08,14.800000190734863
2020-01-09,14.180000305175781
2020-01-10,14.119999885559082
2020-01-13,13.760000228881836
2020-01-14,13.65999984741211
2020-01-15,13.619999885559082
2020-01-16,13.289999961853027
2020-01-17,13.319999694824219
2020-01-21,13.430000305175781
2020-01-22,13.539999961853027
2020-01-23,13.489999771118164
2020-01-24,14.239999771118164
2020-01-27,15.710000038146973
2020-01-28,14.829999923706055
2020-01-29,14.850000381469727
2020-01-30,14.600000381469727
2020-01-31,16.200000762939453
2020-02-03,15.579999923706055
2020-02-04,14.829999923706055
2020-02-05,14.199999809265137
2020-02-06,14.09000015258789
2020-02-07,14.380000114440918
2020-02-10,14.100000381469727
2020-02-11,14.119999885559082
2020-02-12,13.399999618530273
2020-02-13,13.6899995803833
2020-02-14,13.520000457763672
2020-02-18,13.760000228881836
2020-02-19,13.5600004196167
2020-02-20,14.039999961853027
2020-02-21,14.899999618530273
2020-02-24,17.670000076293945
2020-02-25,19.34000015258789
2020-02-26,18.93000030517578
2020-02-27,22.0
2020-02-28,22.809999465942383
2020-03-02,22.030000686645508
2020-03-03,24.450000762939453
2020-03-04,23.0
2020-03-05,26.68000030517578
2020-03-06,29.81999969482422
2020-03-09,36.959999084472656
2020-03-10,34.11000061035156
2020-03-11,38.65999984741211
2020-03-12,47.36000061035156
2020-03-13,43.20000076293945
2020-03-16,59.209999084472656
2020-03-17,58.5099983215332
2020-03-18,69.0
2020-03-19,62.0
2020-03-20,60.54999923706055
2020-03-23,51.130001068115234
2020-03-24,47.150001525878906
2020-03-25,50.900001525878906
2020-03-26,45.619998931884766
2020-03-27,50.599998474121094
2020-03-30,48.630001068115234
2020-03-31,46.25
2020-04-01,50.220001220703125
2020-04-02,47.36000061035156
2020-04-03,45.45000076293945
2020-04-06,42.209999084472656
2020-04-07,43.40999984741211
2020-04-08,42.400001525878906
2020-04-09,41.56999969482422
2020-04-13,40.709999084472656
2020-04-14,37.40999984741211
2020-04-15,40.40999984741211
2020-04-16,40.7400016784668
2020-04-17,39.04999923706055
2020-04-20,42.84000015258789
2020-04-21,46.41999816894531
2020-04-22,44.189998626708984
2020-04-23,44.060001373291016
2020-04-24,41.52000045776367
2020-04-27,38.459999084472656
2020-04-28,39.06999969482422
2020-04-29,36.70500183105469
2020-04-30,37.869998931884766
2020-05-01,41.189998626708984
2020-05-04,40.2599983215332
2020-05-05,38.66999816894531
2020-05-06,39.209999084472656
2020-05-07,37.470001220703125
2020-05-08,34.95000076293945
2020-05-11,32.619998931884766
2020-05-12,35.900001525878906
2020-05-13,39.650001525878906
2020-05-14,37.470001220703125
2020-05-15,36.599998474121094
2020-05-18,34.2400016784668
2020-05-19,36.029998779296875
2020-05-20,33.70000076293945
2020-05-21,34.68000030517578
2020-05-22,34.349998474121094
2020-05-26,33.83000183105469
2020-05-27,33.150001525878906
2020-05-28,34.47999954223633
2020-05-29,33.130001068115234
2020-06-01,33.41999816894531
2020-06-02,32.4900016784668
2020-06-03,31.09000015258789
2020-06-04,30.84000015258789
2020-06-05,29.170000076293945
2020-06-08,29.81999969482422
2020-06-09,31.270000457763672
2020-06-10,31.1299991607666
2020-06-11,41.61000061035156
2020-06-12,38.709999084472656
2020-06-15,37.720001220703125
2020-06-16,36.869998931884766
2020-06-17,36.97999954223633
2020-06-18,36.310001373291016
2020-06-19,36.88999938964844
2020-06-22,35.09000015258789
2020-06-23,34.45000076293945
