Date,AGG,ARKK,BRK-B,ETH-USD
2015-10-15,95.34241485595703,17.913551330566406,133.8000030517578,0.5618780255317688
2015-10-16,95.2469711303711,18.175029754638672,133.80999755859375,0.5364949703216553
2015-10-17,95.2469711303711,18.175029754638672,133.80999755859375,0.5471779704093933
2015-10-18,95.2469711303711,18.175029754638672,133.80999755859375,0.5177339911460876
2015-10-19,95.34241485595703,18.175029754638672,133.6199951171875,0.48901399970054626
2015-10-20,95.15154266357422,17.886947631835938,134.16000366210938,0.4348289966583252
2015-10-21,95.37713623046875,18.037410736083984,133.22000122070312,0.44732901453971863
2015-10-22,95.39450073242188,17.84382438659668,137.2899932861328,0.5677019953727722
2015-10-23,95.22962188720703,18.175029754638672,137.77999877929688,0.5396569967269897
2015-10-24,95.22962188720703,18.175029754638672,137.77999877929688,0.5635899901390076
2015-10-25,95.22962188720703,18.175029754638672,137.77999877929688,0.616038978099823
2015-10-26,95.27301025390625,18.14750862121582,137.0,0.7313169836997986
2015-10-27,95.41179656982422,17.991539001464844,135.6300048828125,0.8696410059928894
2015-10-28,95.12548065185547,18.1842041015625,138.16000366210938,1.0024800300598145
2015-10-29,94.71768951416016,18.092458724975586,137.88999938964844,1.2066600322723389
2015-10-30,94.96930694580078,18.25760269165039,136.02000427246094,1.04121994972229
2015-10-31,94.96930694580078,18.25760269165039,136.02000427246094,0.9166269898414612
2015-11-01,94.96930694580078,18.25760269165039,136.02000427246094,1.0556700229644775
2015-11-02,94.78236389160156,18.771385192871094,138.39999389648438,0.9897890090942383
2015-11-03,94.60853576660156,18.766796112060547,137.94000244140625,1.0133600234985352
2015-11-04,94.60853576660156,19.11635398864746,137.42999267578125,0.8990499973297119
2015-11-05,94.56501770019531,18.954877853393555,136.57000732421875,0.8956369757652283
2015-11-06,94.11293029785156,19.127361297607422,136.3300018310547,0.9260320067405701
2015-11-07,94.11293029785156,19.127361297607422,136.3300018310547,0.9279739856719971
2015-11-08,94.11293029785156,19.127361297607422,136.3300018310547,1.0274699926376343
2015-11-09,94.05207824707031,18.977813720703125,134.0,0.9992780089378357
2015-11-10,94.22596740722656,18.746612548828125,134.72999572753906,0.9343479871749878
2015-11-11,94.10425567626953,18.707162857055664,134.9600067138672,0.791828989982605
2015-11-12,94.19117736816406,18.386049270629883,132.77999877929688,0.8957110047340393
2015-11-13,94.37377166748047,18.1842041015625,131.9600067138672,0.9040960073471069
2015-11-14,94.37377166748047,18.1842041015625,131.9600067138672,0.8888120055198669
2015-11-15,94.37377166748047,18.1842041015625,131.9600067138672,0.9063680171966553
2015-11-16,94.4520034790039,18.27595329284668,133.3000030517578,0.928961992263794
2015-11-17,94.52159118652344,18.301639556884766,133.08999633789062,1.0079799890518188
2015-11-18,94.4520034790039,18.523670196533203,136.22000122070312,0.9933189749717712
2015-11-19,94.4955062866211,18.817258834838867,136.6300048828125,0.9555320143699646
2015-11-20,94.43463134765625,18.94570541381836,136.6300048828125,0.9249200224876404
2015-11-21,94.43463134765625,18.94570541381836,136.6300048828125,0.976140022277832
2015-11-22,94.43463134765625,18.94570541381836,136.6300048828125,0.9680179953575134
2015-11-23,94.4607162475586,18.973228454589844,135.99000549316406,0.9469689726829529
2015-11-24,94.5476303100586,18.92735481262207,135.5399932861328,0.9001910090446472
2015-11-25,94.59113311767578,19.17506980895996,135.1300048828125,0.8635370135307312
2015-11-26,94.59113311767578,19.17506980895996,135.1300048828125,0.8841829895973206
2015-11-27,94.56501770019531,19.51453399658203,134.6300048828125,0.867950975894928
2015-11-28,94.56501770019531,19.51453399658203,134.6300048828125,0.9157029986381531
2015-11-29,94.56501770019531,19.51453399658203,134.6300048828125,0.8786140084266663
2015-11-30,94.59980773925781,19.4503116607666,134.08999633789062,0.8731189966201782
2015-12-01,94.93135070800781,19.55122947692871,136.42999267578125,0.8748000264167786
2015-12-02,94.81790161132812,19.597103118896484,135.27000427246094,0.8212100267410278
2015-12-03,94.1199951171875,19.129196166992188,132.66000366210938,0.8121430277824402
2015-12-04,94.42534637451172,19.317277908325195,136.47999572753906,0.8400409817695618
2015-12-05,94.42534637451172,19.317277908325195,136.47999572753906,0.8624380230903625
2015-12-06,94.42534637451172,19.317277908325195,136.47999572753906,0.8355000019073486
2015-12-07,94.56492614746094,19.07415008544922,135.60000610351562,0.8112639784812927
2015-12-08,94.5998306274414,19.25764274597168,133.36000061035156,0.8221179842948914
2015-12-09,94.5998306274414,19.005340576171875,131.7100067138672,0.7921670079231262
2015-12-10,94.5823974609375,19.331037521362305,131.7100067138672,0.840395987033844
2015-12-11,94.81790161132812,19.193418502807617,130.30999755859375,0.9297620058059692
2015-12-12,94.81790161132812,19.193418502807617,130.30999755859375,0.9769729971885681
2015-12-13,94.81790161132812,19.193418502807617,130.30999755859375,0.9528840184211731
2015-12-14,94.37297821044922,18.542016983032227,132.02000427246094,0.9930220246315002
2015-12-15,94.38174438476562,18.855791091918945,134.8800048828125,1.0141500234603882
2015-12-16,94.21597290039062,19.06497573852539,135.8800048828125,0.9911820292472839
2015-12-17,94.34683227539062,19.260395050048828,133.97000122070312,0.9407010078430176
2015-12-18,94.5474624633789,19.202594757080078,129.52999877929688,0.9201269745826721
2015-12-19,94.5474624633789,19.202594757080078,129.52999877929688,0.9080719947814941
2015-12-20,94.5474624633789,19.202594757080078,129.52999877929688,0.903885006904602
2015-12-21,94.46024322509766,19.147544860839844,131.19000244140625,0.9007710218429565
2015-12-22,94.39044952392578,19.230119705200195,133.13999938964844,0.8642020225524902
2015-12-23,94.37297821044922,19.511781692504883,134.14999389648438,0.8580769896507263
2015-12-24,94.41844940185547,19.58400535583496,133.88999938964844,0.8632619976997375
2015-12-25,94.41844940185547,19.58400535583496,133.88999938964844,0.8703629970550537
2015-12-26,94.41844940185547,19.58400535583496,133.88999938964844,0.8546029925346375
2015-12-27,94.41844940185547,19.58400535583496,133.88999938964844,0.8563650250434875
2015-12-28,94.41844940185547,19.613080978393555,133.1199951171875,0.8450049757957458
2015-12-29,94.18241882324219,19.491147994995117,134.13999938964844,0.873054027557373
2015-12-30,94.16498565673828,19.54742431640625,133.25999450683594,0.9119579792022705
2015-12-31,94.41844940185547,19.190994262695312,132.0399932861328,0.933542013168335
2016-01-01,94.41844940185547,19.190994262695312,132.0399932861328,0.9480239748954773
2016-01-02,94.41844940185547,19.190994262695312,132.0399932861328,0.9371240139007568
2016-01-03,94.41844940185547,19.190994262695312,132.0399932861328,0.971904993057251
2016-01-04,94.38348388671875,18.768905639648438,130.75,0.954479992389679
2016-01-05,94.42717742919922,18.918981552124023,131.25,0.9501760005950928
2016-01-06,94.78561401367188,18.600067138671875,131.3300018310547,0.9508600234985352
2016-01-07,94.77687072753906,17.868446350097656,129.47999572753906,0.9420049786567688
2016-01-08,94.98667907714844,17.662094116210938,128.3300018310547,0.9867889881134033
2016-01-09,94.98667907714844,17.662094116210938,128.3300018310547,0.9868329763412476
2016-01-10,94.98667907714844,17.662094116210938,128.3300018310547,0.9992309808731079
2016-01-11,94.71566009521484,17.043027877807617,128.36000061035156,1.0615999698638916
2016-01-12,94.92546081542969,17.29159164428711,128.8000030517578,1.1410000324249268
2016-01-13,95.14403533935547,16.761634826660156,126.25,1.1252000331878662
2016-01-14,95.1090316772461,16.911710739135742,128.07000732421875,1.1895899772644043
2016-01-15,95.2226791381836,16.24574851989746,126.13999938964844,1.208009958267212
2016-01-16,95.2226791381836,16.24574851989746,126.13999938964844,1.220289945602417
2016-01-17,95.2226791381836,16.24574851989746,126.13999938964844,1.3274699449539185
2016-01-18,95.2226791381836,16.24574851989746,126.13999938964844,1.4263399839401245
2016-01-19,95.12655639648438,16.414587020874023,127.76000213623047,1.3713899850845337
2016-01-20,95.2052001953125,15.992494583129883,124.83000183105469,1.5318200588226318
2016-01-21,95.0740737915039,16.13319206237793,125.62000274658203,1.553570032119751
2016-01-22,95.14403533935547,16.442724227905273,127.04000091552734,1.501270055770874
2016-01-23,95.14403533935547,16.442724227905273,127.04000091552734,1.9726699590682983
2016-01-24,95.14403533935547,16.442724227905273,127.04000091552734,2.141200065612793
2016-01-25,95.0915756225586,16.24574851989746,124.12999725341797,2.499269962310791
2016-01-26,95.21392822265625,15.992494583129883,125.88999938964844,2.276370048522949
2016-01-27,95.23143005371094,15.830227851867676,125.19000244140625,2.388550043106079
2016-01-28,95.31010437011719,15.457847595214844,126.01000213623047,2.5264899730682373
2016-01-29,95.58984375,15.70172119140625,129.77000427246094,2.494960069656372
2016-01-30,95.58984375,15.70172119140625,129.77000427246094,2.4450600147247314
2016-01-31,95.58984375,15.70172119140625,129.77000427246094,2.306040048599243
2016-02-01,95.47421264648438,15.828348159790039,128.66000366210938,2.2116899490356445
2016-02-02,95.76332092285156,15.439087867736816,125.69999694824219,2.4396400451660156
2016-02-03,95.75450134277344,15.35185718536377,126.23999786376953,2.5286900997161865
2016-02-04,95.85083770751953,15.495367050170898,127.44000244140625,2.5780398845672607
2016-02-05,95.76332092285156,14.538631439208984,126.55999755859375,2.538990020751953
2016-02-06,95.76332092285156,14.538631439208984,126.55999755859375,2.5344600677490234
2016-02-07,95.76332092285156,14.538631439208984,126.55999755859375,2.9643399715423584
2016-02-08,96.13119506835938,13.882048606872559,126.77999877929688,3.1797900199890137
2016-02-09,96.12245178222656,13.938326835632324,127.72000122070312,4.044640064239502
2016-02-10,96.35896301269531,14.121232986450195,126.58000183105469,4.436260223388672
2016-02-11,96.42028045654297,13.863288879394531,125.08999633789062,6.0131001472473145
2016-02-12,96.15748596191406,14.022745132446289,128.07000732421875,5.546979904174805
2016-02-13,96.15748596191406,14.022745132446289,128.07000732421875,5.38532018661499
2016-02-14,96.15748596191406,14.022745132446289,128.07000732421875,5.239729881286621
2016-02-15,96.15748596191406,14.022745132446289,128.07000732421875,5.2883501052856445
2016-02-16,95.92096710205078,14.585530281066895,128.55999755859375,4.3152899742126465
2016-02-17,95.86840057373047,15.129555702209473,130.25999450683594,3.757240056991577
2016-02-18,96.15748596191406,15.073278427124023,130.86000061035156,4.399129867553711
2016-02-19,96.17498016357422,15.101418495178223,131.0500030517578,4.737889766693115
2016-02-20,96.17498016357422,15.101418495178223,131.0500030517578,4.341330051422119
2016-02-21,96.17498016357422,15.101418495178223,131.0500030517578,4.653619766235352
2016-02-22,96.2012710571289,15.448469161987305,131.99000549316406,5.616499900817871
2016-02-23,96.21878814697266,15.289011001586914,130.74000549316406,5.586209774017334
2016-02-24,96.25379943847656,15.420330047607422,131.02999877929688,6.2364702224731445
2016-02-25,96.49910736083984,15.504748344421387,132.30999755859375,6.104800224304199
2016-02-26,96.32390594482422,15.964357376098633,131.9199981689453,5.921669960021973
2016-02-27,96.32390594482422,15.964357376098633,131.9199981689453,6.4258599281311035
2016-02-28,96.32390594482422,15.964357376098633,131.9199981689453,6.468349933624268
2016-02-29,96.43779754638672,16.03939437866211,134.1699981689453,6.336989879608154
2016-03-01,96.14899444580078,16.400516510009766,136.94000244140625,7.653689861297607
2016-03-02,96.0436782836914,16.630319595336914,136.72999572753906,8.4653902053833
2016-03-03,96.15777587890625,17.019577026367188,136.83999633789062,9.294150352478027
2016-03-04,96.00857543945312,17.39008140563965,137.97000122070312,10.406000137329102
2016-03-05,96.00857543945312,17.39008140563965,137.97000122070312,11.003700256347656
2016-03-06,96.00857543945312,17.39008140563965,137.97000122070312,11.38290023803711
2016-03-07,95.98224639892578,17.361940383911133,138.72000122070312,9.552630424499512
2016-03-08,96.21922302246094,17.080547332763672,137.8000030517578,9.847209930419922
2016-03-09,96.1753158569336,16.864810943603516,139.1300048828125,11.89799976348877
2016-03-10,96.21922302246094,16.70816993713379,138.6199951171875,11.305000305175781
2016-03-11,96.0436782836914,16.817913055419922,140.64999389648438,11.082799911499023
2016-03-12,96.0436782836914,16.817913055419922,140.64999389648438,13.533300399780273
2016-03-13,96.0436782836914,16.817913055419922,140.64999389648438,14.475000381469727
2016-03-14,96.09635162353516,17.25876235961914,139.72000122070312,12.45259952545166
2016-03-15,96.00857543945312,16.73349380493164,140.39999389648438,13.010000228881836
2016-03-16,96.42113494873047,16.87419319152832,139.8300018310547,12.520899772644043
2016-03-17,96.62303161621094,16.97736930847168,142.39999389648438,11.081500053405762
2016-03-18,96.70201110839844,17.360065460205078,142.16000366210938,10.998100280761719
2016-03-19,96.70201110839844,17.360065460205078,142.16000366210938,10.530699729919434
2016-03-20,96.70201110839844,17.360065460205078,142.16000366210938,10.31980037689209
2016-03-21,96.4913330078125,17.526084899902344,142.1300048828125,11.864100456237793
2016-03-22,96.42992401123047,17.699613571166992,142.17999267578125,11.274800300598145
2016-03-23,96.64055633544922,17.699613571166992,140.9600067138672,12.41670036315918
2016-03-24,96.64933013916016,17.13682746887207,140.11000061035156,11.234999656677246
2016-03-25,96.64933013916016,17.13682746887207,140.11000061035156,10.743200302124023
2016-03-26,96.64933013916016,17.13682746887207,140.11000061035156,10.973999977111816
2016-03-27,96.64933013916016,17.13682746887207,140.11000061035156,10.41919994354248
2016-03-28,96.71955871582031,17.13682746887207,141.2899932861328,11.665599822998047
2016-03-29,97.00920867919922,17.666780471801758,141.89999389648438,11.656399726867676
2016-03-30,96.97408294677734,17.727752685546875,142.4600067138672,11.952899932861328
2016-03-31,97.28131866455078,17.9434871673584,141.8800048828125,11.403499603271484
2016-04-01,97.19509887695312,17.9434871673584,143.7899932861328,11.663599967956543
2016-04-02,97.19509887695312,17.9434871673584,143.7899932861328,11.598899841308594
2016-04-03,97.19509887695312,17.9434871673584,143.7899932861328,11.618300437927246
2016-04-04,97.2918701171875,18.318675994873047,143.22000122070312,11.157299995422363
2016-04-05,97.42381286621094,18.19673728942871,141.1999969482422,10.43809986114502
2016-04-06,97.40623474121094,18.27459144592285,141.6999969482422,10.685400009155273
2016-04-07,97.6172866821289,18.29053497314453,140.80999755859375,10.069700241088867
2016-04-08,97.52055358886719,18.187358856201172,141.05999755859375,9.719590187072754
2016-04-09,97.52055358886719,18.187358856201172,141.05999755859375,9.150620460510254
2016-04-10,97.52055358886719,18.187358856201172,141.05999755859375,8.93634033203125
2016-04-11,97.59088134765625,18.187358856201172,140.99000549316406,8.643790245056152
2016-04-12,97.43257904052734,18.281156539916992,142.39999389648438,7.442309856414795
2016-04-13,97.47657012939453,18.581308364868164,144.0399932861328,8.04442024230957
2016-04-14,97.3094711303711,18.77828598022461,143.72000122070312,8.387240409851074
2016-04-15,97.58209228515625,18.543790817260742,143.4499969482422,8.242779731750488
2016-04-16,97.58209228515625,18.543790817260742,143.4499969482422,8.60949993133545
2016-04-17,97.58209228515625,18.543790817260742,143.4499969482422,9.309100151062012
2016-04-18,97.57331085205078,18.58693504333496,144.3800048828125,9.03600025177002
2016-04-19,97.56452941894531,18.191110610961914,145.9499969482422,8.714879989624023
2016-04-20,97.32704162597656,18.351505279541016,146.08999633789062,8.465789794921875
2016-04-21,97.19509887695312,18.53159523010254,144.86000061035156,8.10216999053955
2016-04-22,97.20391845703125,18.487510681152344,146.11000061035156,7.82125997543335
2016-04-23,97.20391845703125,18.487510681152344,146.11000061035156,8.294790267944336
2016-04-24,97.20391845703125,18.487510681152344,146.11000061035156,8.001350402832031
2016-04-25,97.09835815429688,18.403095245361328,146.17999267578125,7.55433988571167
2016-04-26,97.05438995361328,18.35713005065918,147.02000427246094,7.397039890289307
2016-04-27,97.34463500976562,18.26239776611328,147.60000610351562,7.759970188140869
2016-04-28,97.53811645507812,18.3796443939209,146.07000732421875,7.172530174255371
2016-04-29,97.52937316894531,17.70899200439453,145.47999572753906,7.457290172576904
2016-04-30,97.52937316894531,17.70899200439453,145.47999572753906,8.813980102539062
2016-05-01,97.52937316894531,17.70899200439453,145.47999572753906,8.846500396728516
2016-05-02,97.4632568359375,17.821548461914062,146.88999938964844,10.163200378417969
2016-05-03,97.63948059082031,17.558914184570312,144.8300018310547,9.311269760131836
2016-05-04,97.6835708618164,17.080547332763672,144.24000549316406,9.413769721984863
2016-05-05,97.93025970458984,17.033647537231445,143.8800048828125,9.82610034942627
2016-05-06,97.78047180175781,16.827293395996094,144.6199951171875,9.346639633178711
2016-05-07,97.78047180175781,16.827293395996094,144.6199951171875,9.37051010131836
2016-05-08,97.78047180175781,16.827293395996094,144.6199951171875,9.482930183410645
2016-05-09,97.84213256835938,17.16496467590332,142.91000366210938,9.297730445861816
2016-05-10,97.88621520996094,17.29815673828125,144.77999877929688,9.361519813537598
2016-05-11,97.88621520996094,17.172470092773438,142.8699951171875,9.9962797164917
2016-05-12,97.798095703125,16.835735321044922,143.30999755859375,10.05780029296875
2016-05-13,97.98314666748047,16.98674964904785,141.39999389648438,10.506600379943848
2016-05-14,97.98314666748047,16.98674964904785,141.39999389648438,10.239700317382812
2016-05-15,97.98314666748047,16.98674964904785,141.39999389648438,9.962349891662598
2016-05-16,97.81571960449219,17.14620590209961,141.85000610351562,11.171299934387207
2016-05-17,97.6835708618164,17.024269104003906,140.33999633789062,12.198800086975098
2016-05-18,97.27821350097656,17.14620590209961,141.47000122070312,13.558600425720215
2016-05-19,97.33988952636719,16.854494094848633,140.7899932861328,14.769700050354004
2016-05-20,97.4015884399414,17.071168899536133,141.8300018310547,13.635600090026855
2016-05-21,97.4015884399414,17.071168899536133,141.8300018310547,14.015000343322754
2016-05-22,97.4015884399414,17.071168899536133,141.8300018310547,14.286100387573242
2016-05-23,97.38394927978516,17.236251831054688,141.47999572753906,13.46150016784668
2016-05-24,97.33109283447266,17.746511459350586,143.7100067138672,12.7322998046875
2016-05-25,97.34871673583984,17.905967712402344,144.0800018310547,12.526000022888184
2016-05-26,97.49848937988281,18.027902603149414,143.0500030517578,12.430399894714355
2016-05-27,97.48086547851562,18.093563079833984,143.35000610351562,11.29580020904541
2016-05-28,97.48086547851562,18.093563079833984,143.35000610351562,11.892900466918945
2016-05-29,97.48086547851562,18.093563079833984,143.35000610351562,12.3503999710083
2016-05-30,97.48086547851562,18.093563079833984,143.35000610351562,12.725299835205078
2016-05-31,97.54256439208984,18.281156539916992,140.5399932861328,14.077300071716309
2016-06-01,97.48777770996094,18.309295654296875,141.99000549316406,14.001500129699707
2016-06-02,97.73502349853516,18.517528533935547,142.11000061035156,13.73799991607666
2016-06-03,98.26473999023438,18.35619354248047,141.13999938964844,13.846699714660645
2016-06-04,98.26473999023438,18.35619354248047,141.13999938964844,13.740400314331055
2016-06-05,98.26473999023438,18.35619354248047,141.13999938964844,13.975000381469727
2016-06-06,98.13231658935547,18.68448829650879,141.82000732421875,13.934100151062012
2016-06-07,98.2206039428711,18.693866729736328,141.41000366210938,14.51200008392334
2016-06-08,98.25592803955078,18.68448829650879,142.52999877929688,14.417699813842773
2016-06-09,98.3265609741211,18.412471771240234,142.22999572753906,14.398599624633789
2016-06-10,98.45899200439453,18.384334564208984,141.75999450683594,13.908599853515625
2016-06-11,98.45899200439453,18.384334564208984,141.75999450683594,14.19159984588623
2016-06-12,98.45899200439453,18.384334564208984,141.75999450683594,15.74370002746582
2016-06-13,98.5384521484375,18.112321853637695,140.94000244140625,17.602699279785156
2016-06-14,98.49430084228516,18.046661376953125,141.3000030517578,18.893199920654297
2016-06-15,98.7061767578125,18.19673728942871,140.4499969482422,18.354299545288086
2016-06-16,98.76799011230469,18.215497970581055,141.99000549316406,20.588600158691406
2016-06-17,98.6973876953125,18.35619354248047,140.72999572753906,15.376799583435059
2016-06-18,98.6973876953125,18.35619354248047,140.72999572753906,11.330699920654297
2016-06-19,98.6973876953125,18.35619354248047,140.72999572753906,12.234199523925781
2016-06-20,98.42366790771484,18.44999122619629,141.6699981689453,11.839500427246094
2016-06-21,98.35301208496094,18.36557388305664,143.52999877929688,13.306699752807617
2016-06-22,98.41484832763672,18.23238182067871,143.94000244140625,13.095100402832031
2016-06-23,98.24710845947266,18.403095245361328,145.97999572753906,13.676199913024902
2016-06-24,98.7768325805664,17.784027099609375,139.7100067138672,14.332099914550781
2016-06-25,98.7768325805664,17.784027099609375,139.7100067138672,14.282999992370605
2016-06-26,98.7768325805664,17.784027099609375,139.7100067138672,13.850199699401855
2016-06-27,99.17412567138672,17.127445220947266,138.5,13.883899688720703
2016-06-28,99.29773712158203,17.538278579711914,140.27999877929688,12.175600051879883
2016-06-29,99.22710418701172,17.972562789916992,142.1199951171875,12.611200332641602
2016-06-30,99.43016815185547,18.093563079833984,144.7899932861328,12.46150016784668
2016-07-01,99.64421081542969,18.24457550048828,143.9600067138672,12.19950008392334
2016-07-02,99.64421081542969,18.24457550048828,143.9600067138672,12.128399848937988
2016-07-03,99.64421081542969,18.24457550048828,143.9600067138672,11.720199584960938
2016-07-04,99.64421081542969,18.24457550048828,143.9600067138672,11.470999717712402
2016-07-05,99.90958404541016,18.05416488647461,142.22999572753906,10.61139965057373
2016-07-06,100.09534454345703,17.99976348876953,142.50999450683594,10.528900146484375
2016-07-07,100.02459716796875,18.403095245361328,141.91000366210938,10.109399795532227
2016-07-08,100.1749496459961,18.78766441345215,143.64999389648438,11.394599914550781
2016-07-09,100.1749496459961,18.78766441345215,143.64999389648438,10.965499877929688
2016-07-10,100.1749496459961,18.78766441345215,143.64999389648438,10.947600364685059
2016-07-11,99.90958404541016,18.862703323364258,143.92999267578125,10.458999633789062
2016-07-12,99.60882568359375,19.190994262695312,144.6699981689453,10.51609992980957
2016-07-13,99.7503662109375,19.209753036499023,145.92999267578125,10.500499725341797
2016-07-14,99.66193389892578,19.0268497467041,145.72999572753906,11.513199806213379
2016-07-15,99.29925537109375,19.03622817993164,145.97000122070312,11.951600074768066
2016-07-16,99.29925537109375,19.03622817993164,145.97000122070312,11.652799606323242
2016-07-17,99.29925537109375,19.03622817993164,145.97000122070312,11.158699989318848
2016-07-18,99.31692504882812,19.202247619628906,146.57000732421875,11.03439998626709
2016-07-19,99.52035522460938,18.843942642211914,146.9199981689453,11.619099617004395
2016-07-20,99.43195343017578,19.14972496032715,146.1699981689453,12.450599670410156
2016-07-21,99.52035522460938,19.11595344543457,144.35000610351562,12.650699615478516
2016-07-22,99.53804016113281,18.886152267456055,144.60000610351562,14.66189956665039
2016-07-23,99.53804016113281,18.886152267456055,144.60000610351562,14.299699783325195
2016-07-24,99.53804016113281,18.886152267456055,144.60000610351562,12.749500274658203
2016-07-25,99.42308807373047,18.876773834228516,144.13999938964844,13.836099624633789
