Date,Adj Close
2015-03-18,12863.2998046875
2015-03-19,12698.400390625
2015-03-20,12698.400390625
2015-03-23,12616.0
2015-03-24,12616.0
2015-03-25,12616.0
2015-03-26,12616.0
2015-03-27,12616.0
2015-03-30,12616.0
2015-03-31,12616.0
2015-04-01,12616.0
2015-04-02,12616.0
2015-04-06,12616.0
2015-04-07,12616.0
2015-04-08,12616.0
2015-04-09,12616.0
2015-04-10,12616.0
2015-04-13,12616.0
2015-04-14,12616.0
2015-04-15,12616.0
2015-04-16,12616.0
2015-04-17,12616.0
2015-04-20,12616.0
2015-04-21,12616.0
2015-04-22,12616.0
2015-04-23,12616.0
2015-04-24,12616.0
2015-04-27,12616.0
2015-04-28,12616.0
2015-04-29,12616.0
2015-04-30,12616.0
2015-05-01,12616.0
2015-05-04,12616.0
2015-05-05,12616.0
2015-05-06,12616.0
2015-05-07,12616.0
2015-05-08,12616.0
2015-05-11,12616.0
2015-05-12,12616.0
2015-05-13,12616.0
2015-05-14,12616.0
2015-05-15,12616.0
2015-05-18,12616.0
2015-05-19,12616.0
2015-05-20,12616.0
2015-05-21,7998.35009765625
2015-05-22,8740.4697265625
2015-05-26,8987.83984375
2015-05-27,9647.5
2015-05-28,10059.7998046875
2015-05-29,9482.580078125
2015-06-01,9565.0400390625
2015-06-02,9647.5
2015-06-03,9894.8701171875
2015-06-04,10884.400390625
2015-06-05,11544.0
2015-06-08,11379.099609375
2015-06-09,10801.900390625
2015-06-10,10637.0
2015-06-11,10472.099609375
2015-06-12,10801.900390625
2015-06-15,10637.0
2015-06-16,9812.41015625
2015-06-17,9317.669921875
2015-06-18,9647.5
2015-06-19,9317.669921875
2015-06-22,9482.580078125
2015-06-23,9400.1201171875
2015-06-24,9070.2900390625
2015-06-25,8658.009765625
2015-06-26,9482.580078125
2015-06-29,9894.8701171875
2015-06-30,9235.2099609375
2015-07-01,9317.669921875
2015-07-02,9647.5
2015-07-06,9812.41015625
2015-07-07,9565.0400390625
2015-07-08,9235.2099609375
2015-07-09,9235.2099609375
2015-07-10,8987.83984375
2015-07-13,8575.5498046875
2015-07-14,8822.919921875
2015-07-15,8410.6396484375
2015-07-16,8163.27001953125
2015-07-17,8163.27001953125
2015-07-20,7998.35009765625
2015-07-21,7668.52001953125
2015-07-22,7915.89013671875
2015-07-23,7750.97998046875
2015-07-24,7915.89013671875
2015-07-27,7668.52001953125
2015-07-28,7750.97998046875
2015-07-29,7915.89013671875
2015-07-30,8575.5498046875
2015-07-31,8163.27001953125
2015-08-03,7750.97998046875
2015-08-04,7833.43994140625
2015-08-05,8080.81005859375
2015-08-06,7915.89013671875
2015-08-07,7915.89013671875
2015-08-10,7833.43994140625
2015-08-11,7998.35009765625
2015-08-12,7833.43994140625
2015-08-13,7668.52001953125
2015-08-14,7668.52001953125
2015-08-17,7503.60986328125
2015-08-18,7668.52001953125
2015-08-19,7586.06005859375
